IDBOOK;IDSCHOOL;IDCLASS;IDSTUD;ITSEX;ASDAGE;ILRELIAB;ASBG01;ASBG03;ASBG04;JKZONE;JKREP;TOTWGT;SENWGT;ASMMAT01;ASMMAT02;ASMMAT03;ASMMAT04;ASMMAT05;ASSSCI01;ASSSCI02;ASSSCI03;ASSSCI04;ASSSCI05;ASMIBM01;ASMIBM02;ASMIBM03;ASMIBM04;ASMIBM05;ASSIBM01;ASSIBM02;ASSIBM03;ASSIBM04;ASSIBM05;ASBGDML;ASDGDML;ASBGICM;ASDGICM;ASBGICS;ASDGICS;ASBGSEC;ASDGSEC;ASBGSSB;ASDGSSB;ASBGSB;ASDGSB;ASBGSLM;ASDGSLM;ASBGSCM;ASDGSCM;ASBGSLS;ASDGSLS;ASBGSCS;ASDGSCS;ASBGVEP;ASDGVEP;ASBGDSL;ASDGDSL;ASBGHRL;ASDGHRL;ASDG05S
6;5204;520401;52040105;2;10.33;1;2;1;5;38;1;517.249383;0.075916;391.55923;422.37355;434.21723;366.63944;433.00997;367.85931;360.29598;400.46197;386.31136;422.18587;1;2;2;1;2;1;1;2;1;2;9.19036;2;7.65946;2;8.61647;2;9.35473;2;8.84474;2;7.54883;3;8.80779;2;9.31571;2;9.36047;2;9.19789;2;7.80254;2;8.74519;2;;;2
11;5204;520401;52040106;1;9.67;1;1;1;3;38;1;517.249383;0.075916;579.62936;638.17202;598.02615;579.81108;595.3361;569.60435;640.8087;624.62281;658.43252;627.70638;4;5;4;4;4;4;5;4;5;5;7.94605;3;9.22126;1;11.89622;1;7.55318;3;10.27009;1;11.31834;1;6.82988;3;3.70113;3;12.38129;1;10.24194;2;9.8007;1;7.42279;3;;;3
7;5204;520401;52040107;2;10.08;1;2;3;2;38;1;517.249383;0.075916;655.1463;671.1915;638.86742;687.45936;656.95003;557.21391;588.28476;567.12019;566.30059;561.34215;5;5;5;5;5;4;4;4;4;4;8.66094;2;7.65946;2;7.76706;2;8.78297;2;8.23809;2;9.71382;1;11.04427;1;14.24115;1;10.06643;1;9.56806;2;10.81893;1;8.74519;2;;;3
1;5204;520401;52040108;1;9.92;1;1;3;3;38;1;517.249383;0.075916;428.14678;466.86044;472.72405;445.77225;464.24203;401.30942;435.89394;456.98786;473.39631;513.95089;2;2;2;2;2;2;2;2;2;3;9.9092;2;6.15361;3;7.6479;2;11.12316;1;8.52465;2;9.14916;2;8.15203;3;8.3486;3;999999;9;999999;9;9.8007;1;999999;9;;;2
12;5204;520401;52040109;2;9.92;0;2;1;3;38;1;517.249383;0.075916;670.81089;637.06238;651.61834;665.2942;674.1166;691.66867;670.07618;725.60378;765.97908;707.66598;5;5;5;5;5;5;5;5;5;5;11.93926;1;12.0657;1;11.61084;1;8.52499;2;12.85659;1;12.77213;1;12.58525;1;11.12809;1;12.38129;1;13.79425;1;10.81893;1;11.68355;1;;;3
13;5204;520401;52040110;1;10.5;1;1;1;3;38;1;517.249383;0.075916;584.57478;604.49497;610.9591;613.49571;662.96957;669.08786;608.5855;584.53742;671.16463;641.10705;4;4;4;4;5;5;4;4;5;5;11.068;2;8.34228;2;8.90139;2;9.68141;2;9.67568;1;9.96235;1;9.26928;2;8.60187;3;10.06643;1;999999;9;9.12168;2;12.16811;1;;;3
2;5204;520401;52040111;2;9.75;1;2;1;4;38;1;517.249383;0.075916;504.65692;490.49387;513.13673;550.88304;478.24707;544.76057;509.88471;536.43767;513.98948;522.83039;3;3;3;4;3;3;3;3;3;3;10.72806;2;9.03471;2;10.57193;1;9.05715;2;11.13407;1;10.58981;1;9.03594;2;9.55618;2;12.38129;1;12.03171;1;10.81893;1;10.16468;2;;;2
14;5204;520401;52040112;2;10.25;1;2;1;5;38;1;517.249383;0.075916;547.98333;569.90945;551.11863;566.12091;518.9121;612.35599;599.95584;637.63702;585.18789;596.99214;3;4;4;4;3;4;4;5;4;4;6.16447;3;4.80741;3;9.87126;1;10.52055;1;7.9754;2;7.18263;3;5.92961;3;3.70113;3;12.38129;1;8.17647;3;12.93917;1;8.23421;3;;;2
8;5204;520401;52040113;2;9.67;1;2;3;3;38;1;517.249383;0.075916;554.14096;589.23738;563.65836;555.07468;549.7695;569.63047;561.89212;585.32652;606.2946;618.12979;4;4;4;4;3;4;4;4;4;4;11.068;2;12.0657;1;11.89622;1;8.03682;3;12.85659;1;11.31834;1;11.57546;1;10.07795;2;12.38129;1;10.6627;1;12.93917;1;11.68355;1;;;3
3;5204;520401;52040114;1;10.08;1;1;1;3;38;1;517.249383;0.075916;646.05089;614.27116;625.67563;598.15207;639.88203;619.96286;648.22288;603.38516;629.4857;602.38085;5;4;5;4;5;4;5;4;5;4;9.9092;2;8.74997;2;8.126;2;9.68141;2;9.21853;2;11.31834;1;12.58525;1;10.71625;2;9.65304;2;9.56806;2;12.93917;1;10.48834;2;;;3
4;5204;520401;52040115;1;9.83;1;1;1;3;38;1;517.249383;0.075916;577.06741;591.68827;590.97925;573.60119;586.51883;620.75447;583.74614;631.75983;616.3356;637.67639;4;4;4;4;4;4;4;5;4;5;13.32557;1;12.0657;1;10.57193;1;8.52499;2;11.13407;1;10.67995;1;9.03594;2;9.31571;2;10.55542;1;9.00441;2;10.81893;1;12.79012;1;;;3
5;5204;520401;52040116;1;10.33;1;1;3;3;38;1;517.249383;0.075916;491.03491;467.33229;471.80046;469.82259;468.17819;570.33829;539.2523;519.64019;560.77778;503.36315;3;2;2;2;2;4;3;3;4;3;9.43115;2;8.34228;2;8.49901;2;9.05715;2;10.27009;1;7.54883;3;7.66784;3;8.34967;3;9.65304;2;9.56806;2;9.8007;1;8.50611;2;;;3
9;5204;520401;52040117;1;10.08;1;1;1;5;38;1;517.249383;0.075916;576.81073;527.00084;583.55216;625.46223;587.02619;641.81116;632.93088;642.26172;672.76708;637.07593;4;3;4;5;4;5;5;5;5;5;9.19036;2;9.22126;1;11.89622;1;7.55318;3;8.52465;2;9.71382;1;9.03594;2;8.34967;3;12.38129;1;11.21249;1;10.81893;1;9.1832;2;;;3
7;5204;520402;52040202;2;10.08;1;2;1;5;38;1;557.037797;0.081756;572.49123;557.82896;532.18508;538.17232;529.55049;533.67155;528.68455;471.65386;476.95537;531.74237;4;4;3;3;3;3;3;2;3;3;8.34279;3;8.74997;2;11.89622;1;12.03529;1;9.67568;1;8.11347;2;11.57546;1;10.07795;2;12.38129;1;10.6627;1;10.81893;1;9.1832;2;;;2
10;5204;520402;52040203;2;10.17;1;2;1;3;38;1;557.037797;0.081756;575.72893;597.6528;549.80551;587.74147;560.34184;597.61018;592.84129;579.90848;627.7652;612.23592;4;4;3;4;4;4;4;4;5;4;11.4653;2;8.34228;2;8.49901;2;11.12316;1;9.21853;2;12.55826;1;10.02905;2;9.31571;2;8.94599;2;9.00441;2;8.17782;2;11.68355;1;;;3
1;5204;520402;52040204;1;10.58;1;1;1;3;38;1;557.037797;0.081756;581.16435;517.63;527.97166;486.40188;519.21376;646.7699;597.61101;588.04359;582.67909;575.83281;4;3;3;3;3;5;4;4;4;4;8.66094;2;7.65946;2;7.77868;2;9.35473;2;8.23809;2;8.3448;2;8.35903;3;6.3821;3;12.38129;1;10.24194;2;9.8007;1;9.88318;2;;;3
11;5204;520402;52040205;1;11.08;0;1;3;3;38;1;557.037797;0.081756;633.34523;626.09577;606.92124;665.21572;657.37674;558.45336;599.65992;593.26223;627.47601;610.74275;5;5;4;5;5;4;4;4;5;4;9.19036;2;7.09938;2;7.77868;2;13.69035;1;8.52465;2;7.8887;3;11.57546;1;14.24115;1;12.38129;1;13.79425;1;8.60822;2;9.1832;2;;;2
12;5204;520402;52040206;2;10.58;0;2;4;3;38;1;557.037797;0.081756;566.51233;608.77117;602.20519;590.21769;598.08714;575.39363;546.6882;531.58519;583.93577;583.05146;4;4;4;4;4;4;3;3;4;4;8.34279;3;8.74997;2;8.126;2;10.06032;2;8.84474;2;8.00087;3;12.58525;1;10.07795;2;7.25848;3;8.46101;3;9.8007;1;8.96617;2;;;3
2;5204;520402;52040207;1;11.08;1;1;3;3;38;1;557.037797;0.081756;504.80891;493.97967;471.51909;490.48454;498.0358;481.69755;462.39246;452.89012;442.69287;481.33515;3;3;2;3;3;3;2;2;2;3;999999;9;7.36764;2;999999;9;11.12316;1;11.13407;1;9.5024;2;11.41411;1;999999;9;999999;9;8.17647;3;9.12168;2;10.85434;2;;;2
13;5204;520402;52040208;2;10;0;2;1;5;38;1;557.037797;0.081756;575.23555;561.37768;582.63663;594.14704;543.78494;534.84729;599.26965;593.73202;585.68245;583.09371;4;4;4;4;3;3;4;4;4;4;9.43115;2;8.74997;2;8.126;2;8.78297;2;9.21853;2;8.46456;2;9.76169;2;9.80763;2;12.38129;1;10.6627;1;9.8007;1;9.6332;2;;;2
14;5204;520402;52040209;2;9.92;1;2;3;5;38;1;557.037797;0.081756;596.7196;593.99393;562.53156;532.48823;572.47541;574.3321;579.59007;575.24694;529.03225;565.4628;4;4;4;3;4;4;4;4;3;4;11.4653;2;12.0657;1;11.89622;1;12.03529;1;11.13407;1;9.96235;1;10.64878;1;11.66684;1;12.38129;1;13.79425;1;12.93917;1;10.85434;2;;;2
3;5204;520402;52040210;2;10.17;1;2;4;3;38;1;557.037797;0.081756;678.84177;659.79279;702.04258;634.71379;648.97879;549.48719;616.06986;597.89323;581.47487;590.17873;5;5;5;5;5;3;4;4;4;4;11.93926;1;8.34228;2;8.90139;2;7.7982;3;9.21853;2;9.71382;1;11.57546;1;11.12809;1;11.19654;1;9.88347;2;8.17782;2;11.68355;1;;;2
8;5204;520402;52040211;1;10.17;1;1;1;3;38;1;557.037797;0.081756;572.03813;586.79338;629.54649;602.92959;574.67485;602.75207;632.76429;674.91835;658.63531;639.75954;4;4;5;4;4;4;5;5;5;5;6.16447;3;6.613;3;11.89622;1;14.00922;1;8.84474;2;9.71382;1;9.26928;2;10.37754;2;12.38129;1;13.79425;1;12.93917;1;10.48834;2;;;3
4;5204;520402;52040212;1;10.25;1;1;1;5;38;1;557.037797;0.081756;656.22294;572.66302;643.18647;595.42108;580.17454;628.43294;602.85435;652.9305;605.6315;619.86321;5;4;5;4;4;5;4;5;4;4;11.4653;2;7.09938;2;6.14475;3;10.06032;2;12.85659;1;10.26863;1;12.58525;1;14.24115;1;9.2842;2;13.79425;1;4.48782;3;11.68355;1;;;2
5;5204;520402;52040213;1;10.25;1;1;1;3;38;1;557.037797;0.081756;623.51736;633.78626;651.67272;669.25838;629.71118;673.55543;676.01806;677.82655;650.23339;590.61913;4;5;5;5;5;5;5;5;5;4;7.37265;3;7.982;2;7.77868;2;11.12316;1;8.23809;2;8.00087;3;9.03594;2;9.80763;2;12.38129;1;12.03171;1;12.93917;1;7.8971;3;;;3
6;5204;520402;52040215;1;10.17;1;1;1;3;38;1;557.037797;0.081756;659.98745;660.64714;642.37952;607.15192;677.32457;612.10964;630.86427;664.31779;601.79267;687.61895;5;5;5;4;5;4;5;5;4;5;8.93735;2;9.79495;1;9.34773;1;10.52055;1;11.13407;1;9.71382;1;10.02905;2;10.71625;2;11.19654;1;9.88347;2;9.8007;1;9.6332;2;;;2
6;5205;520502;52050201;1;10.42;1;1;1;2;34;1;350.682327;0.051469;505.31566;506.08054;522.56228;507.27715;442.9728;455.74788;427.77525;507.56174;506.60171;422.68343;3;3;3;3;2;2;2;3;3;2;6.16447;3;8.74997;2;2.57406;3;14.00922;1;6.71821;3;7.77652;3;4.92865;3;9.31571;2;12.38129;1;9.56806;2;6.10961;3;13.92407;1;;;3
7;5205;520502;52050202;1;9.58;1;;;;34;1;350.682327;0.051469;474.50686;435.09193;434.95266;447.43309;393.69927;504.18043;516.63893;471.46892;430.06113;433.60609;2;2;2;2;1;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5205;520502;52050203;1;9.67;1;1;1;5;34;1;350.682327;0.051469;533.58951;555.6078;521.62028;525.09464;565.79127;679.28468;675.50112;658.60809;591.31825;683.10652;3;4;3;3;4;5;5;5;4;5;10.72806;2;12.0657;1;11.89622;1;10.52055;1;9.21853;2;12.77213;1;6.44949;3;7.79081;3;10.06643;1;10.24194;2;12.93917;1;9.55132;2;;;3
2;5205;520502;52050204;2;10.5;1;2;1;1;34;1;350.682327;0.051469;395.77786;404.42924;408.4726;396.88212;412.61505;350.83177;394.04714;370.98797;313.28277;373.99791;1;2;2;1;2;1;1;1;1;1;9.5854;2;7.18357;2;7.79404;2;7.30419;3;7.10949;3;8.13168;2;7.9768;3;9.65507;2;8.96035;2;8.33909;3;12.27943;1;9.59617;2;;;3
11;5205;520502;52050205;1;9.75;1;1;1;2;34;1;350.682327;0.051469;505.84611;497.07947;483.20111;529.4085;465.92298;495.8642;505.09914;497.2615;526.9879;466.19047;3;3;3;3;2;3;3;3;3;2;10.15868;2;7.982;2;999999;9;11.12316;1;7.9754;2;6.56766;3;9.77743;2;9.70338;2;999999;9;999999;9;12.93917;1;999999;9;;;3
12;5205;520502;52050206;2;9.58;1;2;1;1;34;1;350.682327;0.051469;428.7798;394.11003;447.84855;424.44662;424.73071;450.17218;449.57206;484.53287;422.38097;458.43735;2;1;2;2;2;2;2;3;2;2;999999;9;999999;9;999999;9;9.4972;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;3
3;5205;520502;52050207;1;10.08;1;1;1;3;34;1;350.682327;0.051469;553.75903;504.16758;507.26008;501.37237;587.1808;639.52934;596.60564;642.61664;641.55398;644.45136;4;3;3;3;4;5;4;5;5;5;10.42846;2;9.22126;1;8.90139;2;10.52055;1;8.52465;2;9.14916;2;8.80779;2;8.84363;3;9.65304;2;9.27914;2;8.60822;2;10.16468;2;;;2
4;5205;520502;52050208;2;10.42;1;2;2;3;34;1;350.682327;0.051469;534.93231;540.92797;577.60366;543.11842;548.43749;639.72622;633.93357;641.2368;639.98733;650.72507;3;3;4;3;3;5;5;5;5;5;10.15868;2;12.0657;1;999999;9;12.03529;1;6.42128;3;9.96235;1;4.92865;3;6.13487;3;999999;9;999999;9;8.60822;2;999999;9;;;3
5;5205;520502;52050209;1;11.08;1;1;1;5;34;1;350.682327;0.051469;324.83236;444.12103;421.26529;368.26927;430.68131;431.047;479.66516;498.33999;451.74703;495.63892;1;2;2;1;2;2;3;3;2;3;6.16447;3;7.65946;2;11.89622;1;14.00922;1;12.85659;1;3.80828;3;7.74668;3;8.60187;3;12.38129;1;9.27914;2;12.93917;1;6.44063;3;;;3
13;5205;520502;52050210;2;9.67;1;2;1;5;34;1;350.682327;0.051469;488.19851;486.07278;497.34214;481.1245;522.64595;522.8338;592.47427;538.41517;553.13942;575.0174;3;3;3;3;3;3;4;3;4;4;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;3
14;5205;520502;52050211;1;11.08;1;1;1;5;34;1;350.682327;0.051469;335.76996;347.88972;377.26378;386.7062;360.74619;379.6959;405.16702;417.55864;456.86654;445.13496;1;1;1;1;1;1;2;2;2;2;11.068;2;12.0657;1;9.34773;1;9.05715;2;12.85659;1;12.77213;1;12.58525;1;10.15695;2;12.38129;1;12.03171;1;12.93917;1;10.85434;2;;;3
8;5205;520502;52050212;1;9.67;0;1;1;1;34;1;350.682327;0.051469;361.26716;342.35287;370.15646;370.50921;351.65358;359.55948;426.45945;365.11264;355.04695;353.10811;1;1;1;1;1;1;2;1;1;1;6.16447;3;11.93517;1;999999;9;14.00922;1;12.85659;1;3.80828;3;12.58525;1;8.60187;3;999999;9;999999;9;12.93917;1;999999;9;;;3
9;5205;520502;52050213;1;9.58;1;1;1;3;34;1;350.682327;0.051469;538.56294;474.23373;544.08619;510.74054;488.12917;505.0926;545.89098;569.31886;538.73389;547.69866;3;2;3;3;3;3;3;4;3;3;10.6642;2;11.83942;1;11.89622;1;12.03529;1;12.85659;1;8.00087;3;12.58525;1;10.71625;2;12.38129;1;10.6627;1;12.93917;1;11.25341;2;;;3
6;5205;520502;52050214;1;9.67;1;1;1;3;34;1;350.682327;0.051469;466.92993;425.18087;391.54919;437.74897;403.37862;424.56301;449.60694;376.33583;409.20438;433.27106;2;2;1;2;2;2;2;1;2;2;12.52486;1;12.0657;1;11.89622;1;10.52055;1;11.13407;1;9.96235;1;10.02905;2;999999;9;11.19654;1;10.24194;2;9.12168;2;10.48834;2;;;3
10;5205;520502;52050215;1;10.67;0;;;;34;1;350.682327;0.051469;414.2455;361.99952;327.49119;369.94079;384.73665;391.34861;309.61137;314.79997;337.093;371.42995;2;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5205;520502;52050216;2;9.83;1;;;;34;1;350.682327;0.051469;513.7426;493.98204;477.75811;474.39426;458.81934;564.66569;567.51174;525.30653;572.60819;564.16248;3;3;3;2;2;4;4;3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5205;520502;52050217;2;10;0;2;1;1;34;1;350.682327;0.051469;384.34975;323.00847;348.90181;309.65578;318.05509;349.64518;307.35111;294.15409;307.47439;358.47081;1;1;1;1;1;1;1;1;1;1;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;7.07081;3;999999;9;;;3
1;5205;520505;52050501;2;10.33;0;;;;34;1;394.517618;0.057903;505.27953;475.22176;515.6106;534.93877;546.59141;561.22144;543.01696;521.49261;536.17718;566.59135;3;3;3;3;3;4;3;3;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5205;520505;52050502;1;9.92;0;1;2;5;34;1;394.517618;0.057903;557.75238;569.84542;545.48049;561.85078;538.18905;562.16015;556.17146;579.75719;571.94819;531.61582;4;4;3;4;3;4;4;4;4;3;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;9
13;5205;520505;52050503;1;10.25;0;1;1;4;34;1;394.517618;0.057903;544.12411;482.54282;560.75664;514.75515;489.71757;582.60018;525.01692;570.76063;554.3962;536.67639;3;3;4;3;3;4;3;4;4;3;999999;9;999999;9;999999;9;10.52055;1;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;12.93917;1;999999;9;;;9
2;5205;520505;52050504;1;9.75;0;1;1;4;34;1;394.517618;0.057903;552.25511;526.80814;575.77353;541.498;512.76054;572.57105;522.89063;531.83072;548.5064;485.92766;4;3;4;3;3;4;3;3;3;3;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;2
3;5205;520505;52050505;1;9.92;1;;;;34;1;394.517618;0.057903;496.90658;522.45754;500.27722;470.91434;471.54298;514.87282;507.88148;532.90002;497.43012;515.13484;3;3;3;2;2;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5205;520505;52050507;1;10.33;0;1;1;3;34;1;394.517618;0.057903;410.81764;381.87947;416.06869;408.96891;425.55229;406.81065;400.50019;416.93508;374.0674;398.29471;2;1;2;2;2;2;2;2;1;1;999999;9;999999;9;999999;9;9.68141;2;12.85659;1;9.31658;2;999999;9;999999;9;999999;9;999999;9;12.48818;1;999999;9;;;3
8;5205;520505;52050508;1;10.75;0;1;1;3;34;1;394.517618;0.057903;501.90278;521.28726;515.2873;481.38147;512.4262;643.99731;614.79707;577.43777;634.19323;608.38615;3;3;3;3;3;5;4;4;5;4;999999;9;9.79495;1;999999;9;10.52055;1;8.52465;2;12.77213;1;4.92865;3;999999;9;999999;9;999999;9;7.46133;2;999999;9;;;3
9;5205;520505;52050509;2;10.17;1;;;;34;1;394.517618;0.057903;558.33708;529.49317;533.35794;544.06287;495.79238;579.26554;573.52359;551.53557;560.81202;551.01192;4;3;3;3;3;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5205;520505;52050510;2;10.67;1;;;;34;1;394.517618;0.057903;513.09579;485.92934;486.99181;442.40463;443.70677;535.5;489.52933;528.91292;502.46976;468.7172;3;3;3;2;2;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5205;520505;52050511;2;10.5;1;2;1;4;34;1;394.517618;0.057903;465.43167;487.04315;451.45495;474.61308;475.55283;495.4309;484.47408;462.95866;494.70643;529.58747;2;3;2;2;3;3;3;2;3;3;999999;9;999999;9;999999;9;8.22351;2;9.21853;2;999999;9;7.14221;3;999999;9;999999;9;999999;9;7.56632;2;999999;9;;;3
10;5205;520505;52050512;2;9.83;1;;;;34;1;394.517618;0.057903;581.92752;526.76058;464.2057;425.38319;497.91541;626.83476;524.35397;553.29005;514.53101;517.19126;4;3;2;2;3;5;3;4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5205;520505;52050513;2;9.5;1;2;1;4;34;1;394.517618;0.057903;501.65296;455.27328;469.96747;517.55122;462.90569;537.03733;514.40944;504.38933;520.01296;513.44069;3;2;2;3;2;3;3;3;3;3;999999;9;999999;9;999999;9;7.54276;3;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;3
12;5205;520505;52050514;2;9.58;1;2;1;5;34;1;394.517618;0.057903;532.1813;513.66386;519.48248;524.70742;498.67102;516.43515;484.10665;538.3452;471.45097;516.6015;3;3;3;3;3;3;3;3;2;3;999999;9;999999;9;999999;9;9.68141;2;8.52465;2;10.26863;1;999999;9;999999;9;999999;9;999999;9;12.93917;1;999999;9;;;2
13;5205;520505;52050516;1;9.75;1;;;;34;1;394.517618;0.057903;426.25805;461.08121;436.22477;491.96038;478.03677;544.92753;515.85015;480.14884;448.10757;469.52172;2;2;2;3;3;3;3;3;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5205;520505;52050518;2;10.25;1;2;1;1;34;1;394.517618;0.057903;459.79577;430.92137;426.41961;425.84398;477.62976;436.86659;475.59614;461.88503;467.66656;443.45438;2;2;2;2;3;2;3;2;2;2;10.72806;2;6.2331;3;6.38406;3;3.27062;3;8.52465;2;8.00087;3;8.35903;3;8.84363;3;8.94599;2;8.3323;3;6.80498;3;9.40243;2;;;2
2;5205;520505;52050519;1;9.5;1;1;1;3;34;1;394.517618;0.057903;619.80515;548.25863;594.19705;555.76726;597.43765;602.3452;535.47005;609.67817;573.46487;572.64198;4;3;4;4;4;4;3;4;4;4;999999;9;999999;9;999999;9;999999;9;9.21853;2;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;999999;9;;;3
12;5206;520602;52060201;2;10.33;1;2;1;3;27;1;265.403494;0.038953;517.31772;529.72153;520.52961;548.54343;601.12726;576.40312;619.69036;560.28278;547.82746;600.33491;3;3;3;3;4;4;4;4;3;4;10.42846;2;9.22126;1;9.34773;1;8.78297;2;10.27009;1;8.85315;2;8.80779;2;8.34967;3;10.55542;1;11.21249;1;8.60822;2;12.16811;1;;;3
2;5206;520602;52060203;1;10.17;1;1;1;3;27;1;265.403494;0.038953;523.638;480.90027;480.5626;496.12796;489.75391;521.97971;490.16284;520.48874;473.84606;525.79176;3;3;3;3;3;3;3;3;2;3;9.19036;2;8.74997;2;9.34773;1;9.35473;2;8.21672;2;7.77652;3;10.64878;1;10.37754;2;8.33484;2;8.73568;3;8.17782;2;8.96617;2;;;3
4;5206;520602;52060205;2;10.08;1;2;4;4;27;1;265.403494;0.038953;444.79137;376.65736;515.37697;447.32131;473.69232;524.62169;444.22542;463.9648;487.91358;480.28576;2;1;3;2;2;3;2;2;3;3;8.66094;2;10.57679;1;8.126;2;14.00922;1;9.67568;1;8.46456;2;10.32005;2;9.23332;2;11.19654;1;7.87227;3;9.8007;1;8.74519;2;;;3
13;5206;520602;52060206;2;10.08;1;2;1;4;27;1;265.403494;0.038953;614.39952;607.22424;585.92309;633.03057;594.73831;562.83509;573.02414;522.5873;607.08828;553.28053;4;4;4;5;4;4;4;3;4;4;9.9092;2;9.22126;1;9.87126;1;7.7982;3;8.52465;2;10.67995;1;11.04427;1;12.47985;1;9.60231;2;8.46101;3;7.80254;2;8.74519;2;;;2
5;5206;520602;52060207;2;10.08;1;2;1;5;27;1;265.403494;0.038953;663.68731;653.65033;640.51267;637.85818;642.29575;632.26142;714.70923;656.52512;698.85808;676.5754;5;5;5;5;5;5;5;5;5;5;9.43115;2;12.0657;1;11.89622;1;14.00922;1;12.85659;1;10.67995;1;12.58525;1;14.24115;1;12.38129;1;13.79425;1;9.12168;2;9.88318;2;;;3
14;5206;520602;52060208;2;10.08;1;2;1;2;27;1;265.403494;0.038953;372.11362;303.90398;333.33035;398.55254;374.09223;378.31385;385.9266;351.22243;326.25781;454.97524;1;1;1;1;1;1;1;1;1;2;9.668;2;12.0657;1;11.89622;1;8.27849;2;8.84474;2;12.77213;1;9.51034;2;6.13487;3;12.38129;1;9.88347;2;7.46133;2;9.40243;2;;;2
8;5206;520602;52060209;1;10.08;0;1;1;2;27;1;265.403494;0.038953;512.17021;577.46721;549.11008;577.72623;595.33355;590.17745;602.72769;614.27944;592.23133;624.79332;3;4;3;4;4;4;4;4;4;4;9.9092;2;12.0657;1;11.89622;1;14.00922;1;10.27009;1;12.77213;1;11.57546;1;12.47985;1;12.38129;1;13.79425;1;8.17782;2;9.6332;2;;;3
6;5206;520602;52060211;1;10;1;1;1;4;27;1;265.403494;0.038953;716.97819;657.38352;701.8013;680.75547;699.77697;728.91468;665.26705;693.51386;694.10183;709.63677;5;5;5;5;5;5;5;5;5;5;11.068;2;12.0657;1;11.89622;1;14.00922;1;10.27009;1;12.77213;1;11.04427;1;12.47985;1;8.63119;2;11.21249;1;12.93917;1;11.68355;1;;;3
7;5206;520602;52060212;2;10;1;2;2;3;27;1;265.403494;0.038953;662.3694;665.99775;641.61081;615.96117;620.49046;575.36033;601.88653;578.60718;547.7241;594.86448;5;5;5;4;4;4;4;4;3;4;9.9092;2;9.79495;1;7.16102;2;10.52055;1;8.23809;2;9.14916;2;12.58525;1;14.24115;1;7.78445;3;10.6627;1;7.80254;2;12.16811;1;;;3
1;5206;520602;52060213;1;10;1;1;1;3;27;1;265.403494;0.038953;472.9657;458.94693;490.54047;443.33349;502.10067;459.33052;488.19882;477.99186;429.49828;535.74193;2;2;3;2;3;2;3;3;2;3;9.9092;2;12.0657;1;9.87126;1;10.06032;2;9.21853;2;8.7175;2;7.90526;3;8.60187;3;8.33484;2;9.27914;2;8.60822;2;9.6332;2;;;2
10;5206;520602;52060214;1;9.92;1;;;;27;1;265.403494;0.038953;552.92621;598.68712;619.65149;576.73838;601.79908;581.53118;646.17942;588.17197;593.3415;610.79219;4;4;4;4;4;4;5;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5206;520602;52060215;2;9.92;1;2;1;1;27;1;265.403494;0.038953;476.30284;503.44579;508.83751;506.73899;531.46781;559.36328;557.52944;509.80272;524.27713;506.93475;3;3;3;3;3;4;4;3;3;3;7.94605;3;12.0657;1;2.57406;3;8.78297;2;9.21853;2;8.3448;2;8.35903;3;9.80763;2;6.38909;3;8.17647;3;7.13564;3;6.66081;3;;;3
3;5206;520602;52060216;2;9.83;0;2;1;4;27;1;265.403494;0.038953;556.84864;565.51249;506.84047;551.59316;568.33481;584.34433;597.83964;585.91984;572.52552;606.07149;4;4;3;4;4;4;4;4;4;4;8.66094;2;9.79495;1;9.87126;1;11.12316;1;8.84474;2;8.99544;2;8.80779;2;10.07795;2;12.10986;1;12.03171;1;9.8007;1;9.6332;2;;;2
11;5206;520602;52060217;1;9.83;0;1;1;3;27;1;265.403494;0.038953;549.14747;634.76572;639.1245;604.62535;635.29773;590.68224;585.5408;592.88089;557.15384;577.01851;3;5;5;4;5;4;4;4;4;4;9.9092;2;9.22126;1;8.90139;2;9.68141;2;9.67568;1;8.7175;2;10.64878;1;10.37754;2;8.63119;2;8.46101;3;9.12168;2;10.85434;2;;;3
